"MacroTrends Data Download"
"SCHW - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2004-09-10,7.1852,7.4231,7.1852,7.3847,4298700
2004-09-13,7.4615,7.4769,7.3847,7.4385,2803000
2004-09-14,7.5152,7.5152,7.3464,7.4001,3450600
2004-09-15,7.3464,7.4001,7.2926,7.3003,3639400
2004-09-16,7.3003,7.3694,7.2542,7.3080,2492300
2004-09-17,7.3233,7.3233,7.0316,7.0930,5897700
2004-09-20,7.0470,7.0930,6.9625,7.0239,4446500
2004-09-21,7.1007,7.1775,7.0623,7.1391,4743800
2004-09-22,7.0623,7.0777,6.8474,6.8704,6035200
2004-09-23,6.8704,6.9625,6.8551,6.9242,5272800
2004-09-24,6.9856,7.0009,6.9088,6.9856,5258200
2004-09-27,6.8627,6.9011,6.7860,6.7937,4418800
2004-09-28,6.7937,6.8704,6.7553,6.8551,3856500
2004-09-29,6.8167,7.0086,6.6939,6.9932,9052400
2004-09-30,7.0316,7.1084,6.9472,7.0547,8016100
2004-10-01,7.0623,7.1314,7.0316,7.0777,4118400
2004-10-04,7.1314,7.1391,6.9088,6.9625,7402800
2004-10-05,6.9165,6.9395,6.8320,6.8781,4896500
2004-10-06,6.9088,6.9395,6.8320,6.8704,4546700
2004-10-07,6.8704,6.8704,6.7937,6.7937,4738700
2004-10-08,6.7015,6.8397,6.6555,6.6785,3727500
2004-10-11,6.6862,6.7476,6.6401,6.6708,4558800
2004-10-12,6.6401,6.7476,6.6017,6.6939,3385600
2004-10-13,6.8320,6.8320,6.6325,6.6401,4303500
2004-10-14,6.6555,6.6785,6.4712,6.5020,4449500
2004-10-15,6.5634,6.9625,6.5173,6.8858,11780300
2004-10-18,6.9088,6.9088,6.7169,6.8167,5756900
2004-10-19,6.8781,7.0470,6.8397,6.8704,10677300
2004-10-20,6.8090,6.8934,6.7092,6.8320,5612300
2004-10-21,6.7937,6.9165,6.7783,6.9011,7833500
2004-10-22,6.9088,6.9088,6.7553,6.7630,5160000
2004-10-25,6.7322,6.7706,6.6939,6.7399,6889600
2004-10-26,6.7553,6.8474,6.7169,6.8013,7074500
2004-10-27,6.7553,7.0393,6.7169,7.0393,12175800
2004-10-28,6.9932,7.1852,6.9395,7.0470,9991600
2004-10-29,7.0009,7.0700,6.9702,7.0239,10557600
2004-11-01,7.0086,7.1621,7.0009,7.1237,6171200
2004-11-02,7.1007,7.4001,7.1007,7.2619,10179300
2004-11-03,7.5388,7.6157,7.2464,7.3080,7642800
2004-11-04,7.3080,7.4234,7.2311,7.4003,7101900
2004-11-05,7.5080,7.5464,7.3849,7.4772,7351900
2004-11-08,7.4388,7.4388,7.1541,7.4080,7164900
2004-11-09,7.3541,7.5311,7.3387,7.5003,5093500
2004-11-10,7.5311,7.7195,7.5080,7.6772,13296400
2004-11-11,7.6772,7.7926,7.6388,7.7849,6976000
2004-11-12,7.8849,8.0388,7.8311,8.0234,13450700
2004-11-15,8.0619,8.1926,8.0234,8.1157,8226400
2004-11-16,8.0926,8.1157,7.9618,8.0388,4082700
2004-11-17,8.1080,8.2388,8.0772,8.1234,7997900
2004-11-18,8.1157,8.2080,8.0772,8.1619,3914700
2004-11-19,8.2157,8.2234,7.7926,7.9157,5981000
2004-11-22,7.9234,7.9388,7.7465,7.9080,7845100
2004-11-23,8.0311,8.2619,8.0003,8.2080,10085700
2004-11-24,8.2311,8.4311,8.2311,8.4157,6851400
2004-11-26,8.4234,8.4619,8.3619,8.3926,2300400
2004-11-29,8.4465,8.4773,8.2388,8.4234,7471100
2004-11-30,8.3465,8.3696,8.1619,8.3003,8581900
2004-12-01,8.3003,8.5619,8.2849,8.5542,7137800
2004-12-02,8.5465,8.6542,8.4234,8.4311,8489900
2004-12-03,8.4003,8.4542,8.2157,8.3849,8330700
2004-12-06,8.3849,8.3849,8.2465,8.3234,4941300
2004-12-07,8.3234,8.4234,8.2849,8.3234,4776600
2004-12-08,8.3465,8.3849,8.2772,8.2849,3747500
2004-12-09,8.2926,8.4542,8.0849,8.4465,9925800
2004-12-10,8.5388,8.7311,8.4234,8.6619,10545100
2004-12-13,8.6773,8.9003,8.6465,8.8465,12187800
2004-12-14,8.9234,9.0542,8.7927,9.0157,10464800
2004-12-15,9.0696,9.1465,9.0157,9.1157,9831700
2004-12-16,9.1542,9.2465,9.1157,9.1773,11570600
2004-12-17,9.1004,9.2542,9.0311,9.0388,8875400
2004-12-20,9.0311,9.2081,8.9388,9.0080,6974800
2004-12-21,8.9927,9.2757,8.9850,9.2542,6938200
2004-12-22,9.1388,9.3542,9.1388,9.2388,4813900
2004-12-23,9.2465,9.3081,9.1927,9.1927,3948600
2004-12-27,9.1850,9.2927,9.1850,9.2388,2648400
2004-12-28,9.2465,9.3081,9.2004,9.2081,7377200
2004-12-29,9.1927,9.2234,9.0311,9.0850,4341200
2004-12-30,9.0773,9.1696,9.0585,9.0773,3854200
2004-12-31,9.0773,9.3234,9.0773,9.2004,3757400
2005-01-03,9.0773,9.1927,8.9619,8.9696,6296900
2005-01-04,9.0004,9.0388,8.6388,8.7619,7891700
2005-01-05,8.7619,8.8465,8.6696,8.7080,5274300
2005-01-06,8.7003,8.8773,8.7003,8.8542,4557000
2005-01-07,8.8850,8.9850,8.8003,8.8234,4059500
2005-01-10,8.7696,8.8850,8.7388,8.8773,4434900
2005-01-11,8.8080,8.8080,8.4773,8.6157,8698500
2005-01-12,8.5773,8.6388,8.4849,8.6388,5450800
2005-01-13,8.5542,8.6388,8.3773,8.4465,7778200
2005-01-14,8.4542,8.5773,8.4311,8.5542,5382200
2005-01-18,8.5465,8.8234,8.5465,8.7619,5136500
2005-01-19,8.9234,8.9234,8.6465,8.6465,5785100
2005-01-20,8.6080,8.6388,8.5696,8.6003,4635800
2005-01-21,8.6003,8.6542,8.2696,8.4234,5641000
2005-01-24,8.5388,8.5965,8.4619,8.5003,4491000
2005-01-25,8.5619,8.6926,8.5080,8.5926,4976200
2005-01-26,8.6003,8.7080,8.5003,8.6926,7594900
2005-01-27,8.6926,8.7465,8.6311,8.6850,3571500
2005-01-28,8.6619,8.7234,8.5234,8.5388,5528700
2005-01-31,8.6157,8.7388,8.5696,8.6465,5441400
2005-02-01,8.6311,8.6388,8.4619,8.5850,6701700
2005-02-02,8.5465,8.5773,8.4696,8.5311,4392100
2005-02-03,8.5003,8.5080,8.2003,8.2311,7324900
2005-02-04,8.1542,8.1619,7.8080,7.9849,18997000
2005-02-07,8.0773,8.1081,7.9617,8.0619,8728200
2005-02-08,8.0619,8.1389,7.9925,8.0927,5584300
2005-02-09,8.0927,8.2237,8.0765,8.0927,6400400
2005-02-10,8.1158,8.1466,7.9848,8.0156,7121400
2005-02-11,8.0156,8.3933,7.9994,8.3008,6997900
2005-02-14,8.3316,8.5551,8.3239,8.4549,9616200
2005-02-15,8.4549,8.4935,8.3779,8.4395,4405500
2005-02-16,8.3624,8.4318,8.3393,8.3933,3070200
2005-02-17,8.3547,8.3856,8.3239,8.3779,3678400
2005-02-18,8.4087,8.4087,8.2391,8.2700,4598800
2005-02-22,8.1543,8.2854,8.1312,8.1852,4588000
2005-02-23,8.1852,8.2700,8.0850,8.1312,3563100
2005-02-24,8.1158,8.2083,8.0850,8.1775,5104000
2005-02-25,8.1389,8.3239,8.1158,8.2622,3403400
2005-02-28,8.1852,8.2083,8.0773,8.0927,3994500
2005-03-01,8.1312,8.2622,8.0464,8.2314,3611900
2005-03-02,8.1543,8.5089,8.1158,8.4241,6154700
2005-03-03,8.4241,8.4858,8.2854,8.3316,4257800
2005-03-04,8.3316,8.5782,8.3239,8.4241,5985000
2005-03-07,8.3933,8.6322,8.3856,8.5474,3237800
2005-03-08,8.5012,8.5937,8.4164,8.4472,4140200
2005-03-09,8.4549,8.5243,8.4318,8.4626,5515600
2005-03-10,8.4395,8.5860,8.4395,8.4858,3725800
2005-03-11,8.4549,8.4780,8.3316,8.4010,5208300
2005-03-14,8.4010,8.4703,8.2700,8.3547,4687600
2005-03-15,8.3933,8.4318,8.1698,8.2160,5283600
2005-03-16,8.1698,8.3085,8.1081,8.2777,5065200
2005-03-17,8.2700,8.3085,8.2083,8.2777,4957100
2005-03-18,8.2777,8.3008,8.0619,8.0619,18354100
2005-03-21,8.0927,8.1158,7.9154,8.0002,5025400
2005-03-22,7.9462,8.0619,7.8075,7.8460,8041600
2005-03-23,7.8538,7.9000,7.7459,7.8075,4883600
2005-03-24,7.8075,7.8692,7.7073,7.7150,4897100
2005-03-28,7.7227,8.0310,7.7073,7.8846,6388100
2005-03-29,7.6919,7.9000,7.6919,7.8075,4441200
2005-03-30,7.8075,8.0850,7.8075,8.0696,5527600
2005-03-31,8.0696,8.1312,7.9925,8.1004,6157100
2005-04-01,8.1389,8.2160,8.0387,8.0541,8457400
2005-04-04,8.0619,8.1466,8.0310,8.0696,4314300
2005-04-05,8.0927,8.3031,8.0850,8.2237,6689900
2005-04-06,8.2314,8.3008,8.2160,8.2468,3117700
2005-04-07,8.2468,8.2777,8.1775,8.2545,3165000
2005-04-08,8.2545,8.2931,8.1312,8.1620,2442800
2005-04-11,8.1852,8.2083,8.0850,8.1775,2947100
2005-04-12,8.1466,8.2931,7.9848,8.2468,5787400
2005-04-13,8.2468,8.2854,7.9771,8.0310,3461600
2005-04-14,8.0541,8.0850,7.8383,7.8769,4689900
2005-04-15,7.7536,7.9231,7.7073,7.7998,6385700
2005-04-18,7.7998,7.8615,7.6919,7.8306,6521900
2005-04-19,7.8383,7.9848,7.7998,7.9771,3655700
2005-04-20,7.9308,7.9540,7.5686,7.6071,6070300
2005-04-21,7.7459,7.7459,7.4376,7.7073,7295500
2005-04-22,7.6919,7.7459,7.5455,7.6302,5214000
2005-04-25,7.6611,7.8692,7.6380,7.8152,3339000
2005-04-26,7.8229,7.9385,7.7690,7.8152,2959400
2005-04-27,7.8229,8.0696,7.7227,7.9694,3403100
2005-04-28,7.8383,7.9231,7.7304,7.7304,2785800
2005-04-29,7.8615,7.9771,7.7150,7.9771,3738600
2005-05-02,7.9771,8.0156,7.7073,7.7844,5635800
2005-05-03,7.7767,7.8069,7.6996,7.7690,5592400
2005-05-04,7.7536,8.0002,7.7536,7.9617,4008500
2005-05-05,7.9474,8.1792,7.9474,8.1096,5413600
2005-05-06,8.1714,8.3800,7.9552,7.9783,7940100
2005-05-09,8.2641,8.3259,8.1946,8.2950,7422000
2005-05-10,8.2950,8.4186,8.2178,8.3104,6836400
2005-05-11,8.3645,8.5422,8.3568,8.5344,6858100
2005-05-12,8.4958,8.5576,8.4263,8.4649,9875900
2005-05-13,8.4881,8.5113,8.3722,8.4186,6581200
2005-05-16,8.4109,8.6039,8.3413,8.5808,3069400
2005-05-17,8.5344,8.6812,8.4881,8.6580,5381500
2005-05-18,8.6580,9.0751,8.6580,9.0056,8972200
2005-05-19,8.9824,9.0056,8.8665,8.9438,3659700
2005-05-20,8.9438,8.9438,8.8048,8.9129,3223000
2005-05-23,8.9052,9.0056,8.8356,8.9438,3748900
2005-05-24,8.9052,8.9129,8.7507,8.8279,4076100
2005-05-25,8.7661,8.7739,8.6194,8.6580,3552700
2005-05-26,8.7275,8.8125,8.6117,8.7352,4012500
2005-05-27,8.7198,8.8356,8.6889,8.7507,2244200
2005-05-31,8.7661,8.7970,8.6348,8.7584,4117800
2005-06-01,8.7661,9.0287,8.7136,8.8588,3861900
2005-06-02,8.7816,9.0673,8.7584,9.0442,4913200
2005-06-03,9.0133,9.1600,8.9592,9.0210,4128800
2005-06-06,9.0210,9.0982,8.9978,9.0442,3320900
2005-06-07,9.0519,9.2450,9.0519,9.1137,3026300
2005-06-08,9.1446,9.1523,9.0056,9.0442,2853200
2005-06-09,9.0519,9.2064,8.9824,9.1369,2704200
2005-06-10,9.1214,9.1755,9.0287,9.0519,1963000
2005-06-13,8.9901,9.1832,8.9824,9.1137,4218700
2005-06-14,9.1060,9.1369,8.9283,8.9360,3953800
2005-06-15,8.9747,8.9978,8.7816,8.8743,4846700
2005-06-16,8.8897,8.9592,8.8588,8.9360,4497400
2005-06-17,9.0673,9.0751,8.9283,9.0596,5669100
2005-06-20,8.9824,9.0751,8.9438,8.9747,3652400
2005-06-21,8.9978,9.0210,8.8897,8.9360,3399500
2005-06-22,8.9360,9.2682,8.8665,9.0519,6922600
2005-06-23,9.1291,9.1755,9.0596,9.0673,6712800
2005-06-24,9.0365,9.0673,8.9592,8.9592,5578300
2005-06-27,8.9283,8.9669,8.7430,8.8125,5820300
2005-06-28,8.8356,8.9052,8.7816,8.8743,6211500
2005-06-29,8.8897,8.9052,8.7198,8.7970,5605600
2005-06-30,8.7893,8.8048,8.6735,8.7121,4959400
2005-07-01,8.7121,8.7816,8.6735,8.7507,2959700
2005-07-05,8.7198,8.8588,8.6503,8.8356,3189400
2005-07-06,8.8202,9.2836,8.8048,9.2527,12826200
2005-07-07,9.1060,10.6584,9.0442,9.7934,42475700
2005-07-08,9.5771,9.6929,9.4458,9.6543,12646000
2005-07-11,9.6543,9.8088,9.6003,9.6929,7587100
2005-07-12,9.6852,9.7393,9.4999,9.6389,7693400
2005-07-13,9.6698,9.7625,9.6080,9.7393,7030900
2005-07-14,9.6929,9.9324,9.6929,9.8474,5914500
2005-07-15,9.8551,9.8860,9.7625,9.8397,5800000
2005-07-18,9.8860,10.4498,9.8860,10.3263,15655600
2005-07-19,10.3494,10.9905,10.3494,10.6275,15586400
2005-07-20,10.6275,10.7124,10.5889,10.6816,7260600
2005-07-21,10.6970,10.7124,10.5348,10.5425,4823800
2005-07-22,10.5657,10.6893,10.5116,10.6661,6847900
2005-07-25,10.6507,10.6816,10.4421,10.5039,4543000
2005-07-26,10.4885,10.5889,10.2877,10.5889,4488100
2005-07-27,10.6120,10.6970,10.4653,10.5271,5670500
2005-07-28,10.5039,10.7588,10.5039,10.7433,5832800
2005-07-29,10.7047,10.7742,10.5425,10.5811,5404100
2005-08-01,10.5889,10.8051,10.5811,10.7356,4039000
2005-08-02,10.7588,10.8746,10.6738,10.7433,5626500
2005-08-03,10.6738,10.7202,10.5734,10.6198,5134100
2005-08-04,10.5734,10.5734,10.3186,10.4653,6205200
2005-08-05,10.4594,10.5291,10.1577,10.2738,5630800
2005-08-08,10.4053,10.5368,10.2892,10.5368,6149800
2005-08-09,10.5677,10.7843,10.5291,10.7843,4597600
2005-08-10,10.8153,11.0706,10.7147,10.8076,6201500
2005-08-11,10.8076,10.8308,10.5909,10.6374,5128300
2005-08-12,10.6838,10.8076,10.5987,10.7225,5782300
2005-08-15,10.6606,10.7147,10.5909,10.6683,2784600
2005-08-16,10.6683,10.9623,10.6374,10.7534,8122700
2005-08-17,10.7921,10.9159,10.7225,10.8849,4381300
2005-08-18,10.8849,10.9932,10.8230,10.9081,3691700
2005-08-19,10.9545,11.0087,10.8308,10.9313,4336600
2005-08-22,10.9313,10.9855,10.7457,10.8849,2860800
2005-08-23,10.9081,10.9391,10.7534,10.7843,4325300
2005-08-24,10.7766,10.8230,10.5291,10.5755,3976500
2005-08-25,10.5523,10.5523,10.2738,10.5291,4277000
2005-08-26,10.4826,10.5677,10.3527,10.4207,3262100
2005-08-29,10.3666,10.4053,10.2273,10.2970,4514800
2005-08-30,10.1732,10.3666,10.1732,10.2970,7625000
2005-08-31,10.1422,10.4904,10.1422,10.4672,8796500
2005-09-01,10.4285,10.5665,10.4285,10.4440,5116000
2005-09-02,10.4826,10.5058,10.3589,10.3743,2509100
2005-09-06,10.3975,10.5600,10.3449,10.5600,3704800
2005-09-07,10.5600,10.5909,10.4440,10.5677,2945700
2005-09-08,10.5213,10.5523,10.4285,10.4517,3961600
2005-09-09,10.4981,10.6219,10.4749,10.5987,3812500
2005-09-12,10.6528,10.8849,10.5987,10.8153,3928900
2005-09-13,10.9236,11.3259,10.9236,11.1866,9505100
2005-09-14,11.3259,11.5657,11.1557,11.2176,8343300
2005-09-15,11.2949,11.3491,11.0242,11.0783,6866100
2005-09-16,11.1015,11.2021,10.9313,11.1015,11731000
2005-09-19,10.9468,11.0474,10.6760,11.0474,6020200
2005-09-20,11.1789,11.3336,10.9700,10.9932,5794100
2005-09-21,10.9468,11.0938,10.7843,10.8462,9013900
2005-09-22,10.8694,10.9236,10.4904,10.8694,6895900
2005-09-23,10.8772,11.0629,10.7302,10.9468,4258200
2005-09-26,10.9468,10.9855,10.8308,10.9081,5083300
2005-09-27,10.9081,10.9313,10.7611,10.8617,3907100
2005-09-28,10.8540,11.1170,10.8540,10.9081,5090000
2005-09-29,10.9159,11.0242,10.9159,11.0242,5537500
2005-09-30,11.0242,11.1789,10.9700,11.1634,4560700
2005-10-03,11.1712,11.2331,11.1170,11.1712,5070000
2005-10-04,11.1634,11.2098,10.9313,10.9313,4863500
2005-10-05,10.9623,11.0242,10.7921,10.7998,5029500
2005-10-06,10.7921,10.8694,10.5677,10.6451,7107200
2005-10-07,10.7225,10.8849,10.6451,10.8076,7529000
2005-10-10,10.8076,10.8462,10.5523,10.5600,3742600
2005-10-11,10.5445,10.5987,10.3202,10.3666,5791000
2005-10-12,10.3202,10.4207,10.0185,10.0881,7017600
2005-10-13,10.0417,10.2583,9.8637,10.1654,9762500
2005-10-14,10.2892,10.3821,10.0417,10.1577,7058500
2005-10-17,10.6296,10.8153,10.3124,10.3202,10610200
2005-10-18,10.3279,10.4672,10.1190,10.2196,8831900
2005-10-19,10.2196,10.5213,10.1113,10.5213,7218800
2005-10-20,10.5987,11.0087,10.5213,10.6683,9919500
2005-10-21,10.6683,10.7766,10.5445,10.6606,8652300
2005-10-24,10.6760,11.0861,10.5909,11.0783,7206000
2005-10-25,11.0087,11.1712,10.9932,11.0706,10863600
2005-10-26,11.0629,11.3181,11.0242,11.1944,8086800
2005-10-27,11.1247,11.3181,11.1170,11.1402,8942600
2005-10-28,11.1789,11.2949,11.1325,11.2949,13657800
2005-10-31,11.3723,11.7901,11.3723,11.7591,9267500
2005-11-01,11.7978,11.8752,11.6431,11.6972,8388400
2005-11-02,11.7204,11.8674,11.6972,11.8520,7572500
2005-11-03,11.8520,11.8829,11.7204,11.7978,4723200
2005-11-04,11.7978,11.8597,11.6276,11.6972,3178700
2005-11-07,11.7398,11.8172,11.6003,11.7552,6214500
2005-11-08,11.7630,11.8327,11.6778,11.7785,4041200
2005-11-09,11.7785,11.9490,11.7785,11.8715,4791700
2005-11-10,11.9180,12.3364,11.8947,12.3132,9176700
2005-11-11,12.3132,12.5069,12.2589,12.3984,9387200
2005-11-14,12.3984,12.4217,12.2047,12.3984,6752000
2005-11-15,12.0575,12.1737,10.5696,11.9645,14385900
2005-11-16,11.8560,11.8870,11.4143,11.5383,9185700
2005-11-17,11.5460,11.7165,11.4375,11.7010,7989600
2005-11-18,11.7010,11.7707,11.4763,11.5925,7259000
2005-11-21,11.5925,11.7862,11.5770,11.7552,13690100
2005-11-22,11.6468,11.7320,11.5925,11.7010,8750100
2005-11-23,11.7010,11.9877,11.6855,11.9025,6436900
2005-11-25,11.9490,11.9645,11.8560,11.9180,1407700
2005-11-28,11.9412,12.1814,11.8327,11.8715,5775400
2005-11-29,11.8715,11.9645,11.7010,11.8095,4532200
2005-11-30,11.7785,11.9645,11.7475,11.8172,4983800
2005-12-01,11.8947,12.1272,11.8870,11.9567,4801000
2005-12-02,11.9645,12.1040,11.9180,12.0962,2540600
2005-12-05,12.0497,12.1582,11.8560,12.0652,3885800
2005-12-06,12.1814,12.2202,11.9180,11.9412,3552000
2005-12-07,11.9412,12.0497,11.6700,11.7243,5279700
2005-12-08,11.6855,11.7243,11.5228,11.6080,4529400
2005-12-09,11.6468,11.6778,11.5383,11.5925,3583400
2005-12-12,11.6080,11.6158,11.4220,11.5305,3188500
2005-12-13,11.4840,11.7398,11.4143,11.7010,5772000
2005-12-14,11.7785,12.0187,11.7010,11.9800,6414700
2005-12-15,11.9800,11.9800,11.7165,11.8327,4293000
2005-12-16,11.8405,11.8792,11.6158,11.6933,6081400
2005-12-19,11.6855,11.6933,11.3291,11.3755,5427900
2005-12-20,11.4995,11.6235,11.4065,11.6235,3346300
2005-12-21,11.6003,11.8017,11.3910,11.4453,3430700
2005-12-22,11.4298,11.7398,11.3755,11.6623,3925100
2005-12-23,11.7785,11.8017,11.6158,11.6235,1673000
2005-12-27,11.6235,11.6778,11.2981,11.3988,4086900
2005-12-28,11.3291,11.6003,11.3291,11.5770,3344100
2005-12-29,11.5576,11.6390,11.3910,11.5150,2885700
2005-12-30,11.4685,11.5460,11.2826,11.3678,3447000
2006-01-03,11.2438,11.6235,10.9571,11.5925,7271800
2006-01-04,11.5925,12.2124,11.4763,12.1582,12238100
2006-01-05,12.0032,12.3054,11.9877,12.2512,4971800
2006-01-06,12.2822,12.5534,12.0962,12.4294,6522500
2006-01-09,12.5921,12.5921,12.2744,12.5535,6971100
2006-01-10,12.5224,12.5534,12.1427,12.1427,8407400
2006-01-11,12.1427,12.1892,12.0032,12.0807,10432000
2006-01-12,12.0110,12.0807,11.9335,11.9645,5644000
2006-01-13,12.0420,12.0637,11.7088,11.7940,4914100
2006-01-17,11.6313,11.7165,11.4995,11.6080,6871100
2006-01-18,11.5150,11.6080,11.2299,11.3291,12332200
2006-01-19,11.5228,11.6390,11.3678,11.6080,8976500
2006-01-20,11.5693,11.5693,11.2283,11.2283,7646800
2006-01-23,11.2671,11.5460,11.2438,11.4453,8263000
2006-01-24,11.4763,11.8172,10.8486,11.4298,9601600
2006-01-25,11.4259,11.5150,11.2361,11.3523,7168800
2006-01-26,11.6816,11.8327,11.5662,11.7630,7339700
2006-01-27,11.6700,11.8637,11.4840,11.5228,7836500
2006-01-30,11.4143,11.8017,11.4065,11.6468,6788500
2006-01-31,11.5615,11.7398,11.3523,11.4608,7188900
2006-02-01,11.3988,11.7475,11.3678,11.4220,10037500
2006-02-02,11.3755,11.4685,11.0811,11.1818,9502600
2006-02-03,11.2361,11.3755,11.0501,11.3136,6475800
2006-02-06,11.2940,11.4105,11.2086,11.3872,7029200
2006-02-07,11.3872,11.4182,11.2009,11.2397,5435200
2006-02-08,11.2319,11.4726,11.1854,11.4415,6766200
2006-02-09,11.3949,11.5735,11.3328,11.3484,6378900
2006-02-10,11.3173,11.4570,11.0767,11.2940,7100100
2006-02-13,11.1931,11.2940,11.1543,11.2086,4046400
2006-02-14,11.2397,11.8684,11.2397,11.8684,14701400
2006-02-15,11.8141,12.3264,11.7908,12.2255,11220700
2006-02-16,12.2177,12.5437,12.2177,12.5205,9758400
2006-02-17,12.4972,12.5670,12.4118,12.5127,6674600
2006-02-21,12.4273,12.5360,12.3730,12.4506,5964500
2006-02-22,12.4351,12.8077,12.4040,12.7300,8790400
2006-02-23,12.6835,13.1570,12.6648,12.8542,15190800
2006-02-24,12.9862,13.1259,12.7378,12.8542,9120400
2006-02-27,12.6835,13.0172,12.1091,12.7921,9721800
2006-02-28,12.6602,12.9008,12.5127,12.5826,8569500
2006-03-01,12.6524,12.9086,12.4428,12.8232,7678600
2006-03-02,12.8077,12.9784,12.6136,12.8387,4675300
2006-03-03,12.6757,13.0560,12.6291,12.9629,5764200
2006-03-06,12.9939,13.0638,12.6757,12.7688,7202200
2006-03-07,12.7921,13.0793,12.4661,12.6214,5016200
2006-03-08,12.6990,12.7145,12.3497,12.5748,6412600
2006-03-09,12.5515,12.8077,12.4351,12.4894,5161800
2006-03-10,12.6136,12.7378,12.4972,12.6835,3267100
2006-03-13,12.8154,12.8542,12.6291,12.8232,6253000
2006-03-14,12.7688,13.2191,12.7414,13.1647,7226800
2006-03-15,13.1104,13.2734,13.0405,13.1492,7066100
2006-03-16,13.5839,13.8245,13.5606,13.6537,20655200
2006-03-17,13.8245,14.1583,13.6770,14.0729,10266800
2006-03-20,14.1660,14.1699,13.7236,13.8323,6348400
2006-03-21,13.8012,13.9177,13.5063,13.5839,5552800
2006-03-22,13.4519,13.6227,13.3200,13.5994,6459600
2006-03-23,13.5528,13.6110,13.3665,13.4519,2600100
2006-03-24,13.3665,13.5451,13.3432,13.4985,2843700
2006-03-27,13.3898,13.6460,13.3898,13.5218,3663600
2006-03-28,13.4519,13.6693,13.3432,13.4131,6432000
2006-03-29,13.5839,13.8944,13.5839,13.6925,8836300
2006-03-30,13.5606,13.7469,13.4131,13.5606,9231200
2006-03-31,13.4907,13.6149,13.3588,13.3588,5788100
2006-04-03,13.5063,13.8944,13.4208,13.5140,5504600
2006-04-04,13.5140,13.8866,13.3976,13.7469,6425500
2006-04-05,13.6848,13.7624,13.5684,13.6149,6281300
2006-04-06,13.5140,13.9177,13.4907,13.8788,7493900
2006-04-07,13.9332,14.0108,13.7857,13.9720,9055600
2006-04-10,14.0496,14.1350,13.8711,14.0651,6679200
2006-04-11,14.1428,14.2514,13.6072,13.7624,6169200
2006-04-12,13.7779,13.8245,13.4519,13.4985,5388000
2006-04-13,13.5063,13.6693,13.4442,13.6537,4785200
2006-04-17,13.6693,13.7314,13.2500,13.4597,7700500
2006-04-18,13.5839,13.7391,13.4131,13.6149,7907100
2006-04-19,13.8167,13.8944,13.6305,13.8090,6797900
2006-04-20,13.8323,13.8556,13.6305,13.7546,5709800
2006-04-21,13.8556,13.9332,13.7702,13.8711,8668800
2006-04-24,13.6305,13.7236,13.4674,13.6615,7056600
2006-04-25,13.7469,13.7702,13.5140,13.5606,4395900
2006-04-26,13.7236,13.7779,13.6149,13.7469,3350000
2006-04-27,13.7469,14.3058,13.4985,14.1350,9428500
2006-04-28,14.1272,14.3601,13.7391,13.8944,7951000
2006-05-01,14.0108,14.2204,13.5753,13.6072,6444200
2006-05-02,13.6615,13.7624,13.6072,13.7158,4182200
2006-05-03,13.7624,13.8323,13.5140,13.6848,5660400
2006-05-04,13.7234,14.1588,13.7156,13.8400,8842900
2006-05-05,14.0033,14.3921,13.8789,14.3454,8308600
2006-05-08,14.3921,14.4076,14.0966,14.2988,6146300
2006-05-09,14.2754,14.2754,14.1044,14.1899,5259800
2006-05-10,14.0966,14.2599,13.7312,14.2132,5333800
2006-05-11,14.0655,14.2366,13.7312,13.8711,6962300
2006-05-12,13.6068,13.7623,13.3502,13.3968,8806000
2006-05-15,13.4124,13.4124,12.9692,13.2647,8857100
2006-05-16,13.1714,13.5679,13.1714,13.4357,5954300
2006-05-17,13.3424,13.5057,12.7515,13.2413,11200000
2006-05-18,13.2336,13.4279,12.8215,12.9381,8324000
2006-05-19,13.0003,13.0858,12.6349,12.9459,9906500
2006-05-22,12.8448,12.8992,12.2383,12.3705,13029700
2006-05-23,12.5571,12.7126,12.3705,12.3705,5290600
2006-05-24,12.2655,12.7048,11.8573,12.4405,10718500
2006-05-25,12.5260,12.8292,12.4794,12.7981,6724500
2006-05-26,13.1558,13.2491,12.8992,13.1014,5107600
2006-05-30,13.0819,13.1558,12.7204,12.7748,5282400
2006-05-31,12.8837,13.0781,12.7826,12.9536,5697800
2006-06-01,12.9886,13.0703,12.9070,13.0547,5847900
2006-06-02,13.1908,13.2958,12.9770,13.1947,4906200
2006-06-05,13.0742,13.2180,12.5881,12.6504,6150900
2006-06-06,12.7359,12.7359,12.3238,12.5027,9402000
2006-06-07,12.5105,12.7904,12.4094,12.5804,7046000
2006-06-08,12.4483,12.7437,12.1372,12.5416,11112500
2006-06-09,12.4560,12.7282,12.4172,12.6115,4828600
